-1.61932373046875,-1.516845703125,1.9998779296875,-99.6030534351145,-250.13740458015266,-149.27480916030535
-1.99908447265625,-1.952880859375,1.9998779296875,-168.81679389312978,-250.13740458015266,250.10687022900763
-1.99908447265625,1.9993896484375,1.9998779296875,-26.984732824427482,-250.13740458015266,250.10687022900763
-1.99908447265625,1.9993896484375,1.9998779296875,32.83206106870229,-250.13740458015266,250.10687022900763
-1.99908447265625,-1.587646484375,1.02764892578125,71.36641221374046,-250.13740458015266,250.10687022900763
-1.99908447265625,-0.986572265625,-0.47613525390625,78.40458015267176,-250.13740458015266,250.10687022900763
-1.99908447265625,-0.7374267578125,-0.70648193359375,120.69465648854961,-250.13740458015266,250.10687022900763
-1.59735107421875,-0.6700439453125,-0.93170166015625,220.53435114503816,-172.17557251908397,-210.4198473282443
-1.34002685546875,-0.9017333984375,-1.71722412109375,153.7175572519084,-144.57251908396947,-158.61832061068702
-1.10174560546875,0.12060546875,1.99993896484375,189.35114503816794,-109.97709923664122,-171.2290076335878
-0.92108154296875,0.0401611328125,1.99993896484375,93.74809160305344,-27.366412213740457,-89.02290076335878
-0.37945556640625,0.307861328125,1.99993896484375,83.77862595419847,48.587786259541986,-83.54198473282443
-0.06878662109375,-0.011962890625,-1.34100341796875,25.977099236641223,88.45801526717557,-31.17557251908397
0.10821533203125,0.0775146484375,-0.95025634765625,16.641221374045802,35.76335877862596,-38.70992366412214
0.04425048828125,-0.0001220703125,-1.10162353515625,-22.82442748091603,-12.419847328244275,-28.96946564885496
0.10150146484375,0.3123779296875,-1.18829345703125,-27.80916030534351,-14.870229007633588,-11.274809160305344
0.01104736328125,0.1162109375,-1.08770751953125,-53.98473282442748,-29.137404580152673,25.053435114503817
0.00103759765625,-0.1505126953125,-1.06939697265625,-61.23664122137404,-64.96946564885496,25.916030534351144
-0.25421142578125,-0.43115234375,-1.23028564453125,-70.12977099236642,-112.09160305343511,8.86259541984733
-0.80694580078125,-0.2418212890625,-1.86822509765625,-67.74045801526718,-141.90076335877862,-37.465648854961835
-1.41009521484375,0.25048828125,1.99993896484375,-59.0763358778626,-108.00763358778626,-16.30534351145038
